1990,4.5,4.3,4.2,3.7,3.2,3.2,3.3,3.1,3.6,3.8,4.2,3.9,3.8
1991,4.9,5.4,5.5,4.8,4.8,4.7,4.4,4.5,3.8,4.0,4.2,4.9,4.6
1992,6.0,6.3,6.5,5.7,5.6,6.1,5.8,5.7,5.2,5.4,5.4,5.5,5.8
1993,5.8,6.0,5.8,5.2,5.3,4.5,5.1,4.8,5.2,4.8,4.7,4.7,5.2
1994,5.5,5.7,5.4,4.8,4.5,3.8,4.1,4.1,3.8,3.8,3.7,3.3,4.4
1995,4.2,4.1,4.1,4.2,3.8,3.4,3.6,3.2,3.2,2.8,3.3,3.0,3.6
1996,3.9,3.8,4.2,2.9,3.2,3.2,3.9,3.0,3.2,2.6,3.2,3.0,3.3
1997,3.5,3.6,4.0,3.4,2.8,3.1,3.1,2.8,2.7,2.7,2.8,3.1,3.1
1998,3.6,3.2,3.4,2.6,2.3,2.4,2.7,2.3,2.8,2.3,2.9,2.9,2.8
1999,3.6,3.5,3.1,2.7,2.3,2.3,2.9,2.5,2.5,2.4,2.5,2.4,2.7
2000,2.9,2.8,3.0,2.3,2.0,1.8,2.1,2.4,2.0,2.4,2.9,2.5,2.4
2001,3.7,3.6,3.4,3.0,2.7,2.6,2.9,3.2,3.3,3.4,3.8,4.2,3.3
2002,4.8,5.2,4.6,4.4,4.0,4.0,3.9,4.0,3.8,3.6,4.2,4.7,4.3
2003,5.3,4.9,5.0,4.8,4.5,5.0,4.5,4.1,3.9,3.8,4.0,4.2,4.5
2004,4.3,4.5,4.3,3.9,4.2,4.0,3.6,3.6,3.6,3.7,3.6,3.7,3.9
2005,4.5,4.0,4.0,3.6,2.9,2.8,2.9,3.0,2.9,2.7,2.9,3.6,3.3
2006,3.6,3.2,2.9,3.1,3.2,2.9,3.1,2.7,2.5,2.7,2.8,3.5,3.0
2007,4.0,3.6,3.7,3.1,3.4,2.8,3.0,3.2,3.0,2.7,2.8,3.2,3.2
2008,3.6,3.5,3.4,2.8,3.0,2.9,3.5,3.9,3.9,4.5,4.7,5.2,3.8
2009,6.4,6.6,7.4,7.0,6.8,7.3,7.4,7.1,6.7,7.2,7.8,8.2,7.2
2010,8.9,8.9,8.6,7.8,7.7,7.3,7.6,8.2,7.5,7.8,7.8,7.4,8.0
2011,8.5,8.3,7.7,7.0,6.6,7.3,7.6,6.7,6.2,6.9,6.6,6.3,7.1
2012,6.9,6.4,7.2,6.4,6.7,5.9,6.3,5.9,5.8,5.7,6.2,6.3,6.3
2013,6.9,6.7,6.0,5.5,5.5,5.1,5.8,5.1,5.2,5.4,5.2,5.4,5.6
2014,5.3,5.4,5.3,4.4,4.1,4.6,4.3,4.0,3.8,4.1,4.4,4.2,4.5
2015,4.6,5.0,4.6,4.0,3.7,3.7,3.8,3.7,3.6,3.2,3.6,3.6,3.9
2016,4.2,4.7,4.6,3.8,3.6,3.5,3.7,3.4,3.5,3.5,3.5,3.5,3.8
2017,3.8,3.5,3.7,3.1,2.5,2.6,2.8,3.0,3.0,2.9,3.4,3.5,3.1
2018,3.7,4.2,3.6,3.2,2.5,2.7,2.5,2.7,2.5,2.5,2.9,3.3,3.0
2019,3.7,3.2,2.9,2.4,2.2,2.3,2.2,2.0,1.9,2.3,2.4,2.2,2.5
2020,3.0,3.2,3.6,11.0,,,,,,,,,
